ID	V1	V2	V3	V4	V5
1832	30.461378	33.621449	-5.542413	-4.747946	406.583954
1833	30.316544	33.410244	-5.562068	-4.823379	406.602753
1834	30.12615	33.098099	-5.599643	-4.858518	407.73642
1835	30.11319	32.857388	-5.587976	-4.925475	407.594421
1836	29.819433	32.708679	-5.597825	-5.031183	407.590607
1837	29.637918	32.463467	-5.645496	-5.191923	406.559174
1838	29.569294	32.318226	-5.628412	-5.490547	406.277039
1839	29.236113	31.918856	-5.694416	-5.348406	405.911713
1840	29.345713	31.716417	-5.674737	-5.145929	406.150818
1841	29.369484	31.510149	-5.69898	-5.22449	406.709076
1842	29.158377	31.300472	-5.715826	-5.332684	406.737183
1843	29.107212	31.17128	-5.701774	-5.307135	406.99823
1844	28.958044	30.883572	-5.728162	-5.343817	406.780945
1845	29.119598	30.819345	-5.710273	-5.057549	406.841217
1846	29.152985	30.614985	-5.716235	-4.946698	406.762573
1847	28.895958	30.539633	-5.727068	-5.09773	406.45694
1848	28.681208	30.27305	-5.759328	-5.321919	406.380096
1849	28.629677	30.115164	-5.774599	-5.051724	406.083771
1850	28.649239	30.051281	-5.76299	-4.625488	406.592804
1851	28.531013	29.82568	-5.821465	-4.163074	406.64209
1852	28.506794	29.699688	-5.79784	-3.986033	406.286285
1853	28.398748	29.543228	-5.827586	-3.871178	406.526367
1854	28.348713	29.505445	-5.827546	-4.049719	405.777374
1855	28.261421	29.293266	-5.852482	-4.222844	406.087311
1856	28.249193	29.20262	-5.874608	-4.73668	405.986603
1857	28.190247	29.066645	-5.874394	-4.068309	406.358124
1858	28.006166	28.924744	-5.905557	-3.847452	406.674683
1859	27.802061	28.827265	-5.905438	-3.821306	406.686127
1860	27.742004	28.771893	-5.888047	-3.623416	406.895477
1861	27.870365	28.454754	-5.925731	-3.994006	407.180054
1862	27.729454	28.267445	-5.973349	-3.72558	407.147308
1863	28.033735	28.365965	-5.921125	-3.899931	407.172638
1864	27.690947	28.179199	-5.953608	-3.910338	407.306763
1865	27.625278	28.028261	-5.962419	-3.872929	406.998169
1866	27.621368	27.891905	-5.949162	-3.950928	406.209656
1867	27.568739	27.769081	-5.955311	-3.945903	406.116547
1868	27.483217	27.658335	-5.967847	-4.104702	405.761322
1869	27.294268	27.597525	-5.980923	-4.059907	405.092133
1870	27.128063	27.520966	-5.994828	-4.091672	404.252869
1871	27.008221	27.352818	-6.019679	-4.449145	403.018036
1872	26.953733	27.221596	-6.001947	-4.385884	403.184998
1873	26.910019	27.086323	-6.019296	-4.510827	403.442841
1874	26.868418	26.986679	-6.014501	-4.486192	402.777252
1875	26.893305	26.838049	-6.012491	-4.739167	403.049957
1876	26.889116	26.68811	-6.033118	-4.54637	403.177704
1877	26.871201	26.581774	-6.028604	-4.587862	403.059509
1878	26.744131	26.430065	-6.019582	-4.648589	403.276398
1879	26.739843	26.293219	-6.037632	-4.79294	404.023437
1880	26.778084	26.182047	-6.054307	-4.669467	403.98761
1881	26.623528	26.040401	-6.013598	-4.665141	404.668549
1882	26.584812	25.879532	-6.042396	-4.866851	404.388336
1883	26.557783	25.857077	-6.016988	-4.740598	405.15451
1884	26.511591	25.769035	-6.022064	-4.60251	405.764496
1885	26.471668	25.62664	-6.031261	-4.850563	406.334167
1886	26.358866	25.626966	-6.022175	-4.635523	406.587952
1887	26.435833	25.399746	-6.072567	-4.828965	405.491089
1888	26.302652	25.496342	-6.030648	-4.723258	405.632172
1889	26.296745	25.384691	-6.023494	-4.614689	405.465057
1890	26.325674	25.370495	-6.056641	-4.757308	406.482361
1891	26.215345	25.23288	-6.045399	-4.686313	405.379272
1892	26.197941	25.197487	-6.07984	-4.673453	405.813049
1893	26.232809	25.072943	-6.057424	-4.54637	404.611877
1894	26.102139	25.102509	-6.057786	-4.704691	404.26123
1895	25.939724	25.052233	-6.065634	-4.534924	404.982239
1896	26.003054	25.075825	-6.047647	-4.489547	405.418243
1897	26.05998	24.934486	-6.078477	-4.585188	405.738068
1898	25.915794	24.926924	-6.094137	-4.679132	405.830383
1899	25.807468	24.968283	-6.047766	-4.736748	406.771759
1900	25.788223	24.89695	-6.095357	-4.709427	406.624329
1901	25.881531	24.789949	-6.108063	-4.688579	406.08725
1902	26.133999	24.779423	-6.113904	-4.418103	405.864075
1903	26.304722	24.707411	-6.113616	-4.878582	406.209259
1904	26.425947	24.7293	-6.113054	-4.794746	406.17218
1905	26.423479	24.731787	-6.106394	-4.690333	406.038208
1906	26.436749	24.639353	-6.122269	-4.489513	405.785919
1907	26.282717	24.676355	-6.117322	-4.794804	405.78952
1908	26.273968	24.698408	-6.134686	-5.011934	406.058685
1909	26.276676	24.64513	-6.128776	-5.067667	406.311127
1910	26.210625	24.630331	-6.134039	-5.004781	406.191101
1911	26.031919	24.545912	-6.193107	-5.178778	406.491119
1912	26.096182	24.638849	-6.154172	-5.112753	406.72821
1913	25.96479	24.481943	-6.193995	-5.112259	406.533661
1914	25.960501	24.452579	-6.212272	-4.968585	406.673859
1915	25.884758	24.357767	-6.237759	-4.573966	406.584991
1916	25.836843	24.286169	-6.223973	-4.956168	406.414185
1917	25.903053	24.37866	-6.207945	-5.083644	406.898041
1918	25.906462	24.276516	-6.222168	-5.163103	407.842102
1919	25.887093	24.345268	-6.221057	-5.067433	408.028076
1920	25.88134	24.504847	-6.151873	-5.109313	407.823578
1921	25.852623	24.372332	-6.200689	-4.970544	407.571625
1922	25.828644	24.306244	-6.231076	-5.139052	407.654785
1923	25.881462	24.187531	-6.254613	-5.176101	407.610016
1924	25.862133	24.140806	-6.253117	-5.016891	407.43692
1925	25.927183	24.189812	-6.231723	-4.925168	406.922516
1926	25.907053	24.101992	-6.260833	-5.165556	406.271576
1927	25.814478	24.124016	-6.236581	-5.137679	406.143982
1928	25.808128	24.167334	-6.236612	-5.16002	406.261169
1929	25.822981	24.017595	-6.255706	-5.221152	406.621002
1930	25.810822	24.158989	-6.210347	-5.281074	406.308014
1931	25.754631	24.045347	-6.276759	-5.352375	406.114838
1932	25.718584	24.087858	-6.240335	-5.369949	405.770874
1933	25.675568	24.019033	-6.261804	-5.453568	405.978333
1934	25.729887	24.010178	-6.268191	-5.473837	405.961884
1935	25.656595	23.959812	-6.292974	-5.503747	405.565735
1936	25.524176	23.897541	-6.272158	-5.621414	405.812317
1937	25.452099	23.85416	-6.265807	-5.760606	406.294617
1938	25.469374	23.753496	-6.268736	-5.862719	406.316895
1939	25.404837	23.70216	-6.29507	-5.97156	406.31073
1940	25.445103	23.667202	-6.32996	-5.927044	406.0177
1941	25.397974	23.734356	-6.312	-6.073078	406.162598
1942	25.402201	23.673056	-6.303926	-5.971629	406.04718
1943	25.457815	23.632177	-6.302666	-5.825264	405.395294
1944	25.42708	23.599545	-6.291975	-5.849458	406.803436
1945	25.55356	23.525145	-6.283538	-5.533248	407.002686
1946	25.616602	23.53908	-6.293894	-5.304461	406.805176
1947	25.750313	23.516342	-6.247241	-5.270531	406.936035
1948	25.829115	23.578054	-6.202906	-5.306674	407.283813
1949	25.638018	23.560749	-6.209359	-5.365047	407.074432
1950	25.634272	23.530909	-6.187301	-5.242324	407.179687
1951	25.713257	23.553549	-6.150731	-5.07833	407.341125
1952	25.771307	23.634689	-6.083547	-4.911048	407.416077
1953	25.737684	23.502998	-6.081185	-4.860068	407.440674
1954	25.828302	23.533743	-6.025334	-4.748211	407.376923
1955	25.852985	23.478132	-6.00595	-4.685785	407.612457
1956	25.876518	23.428715	-6.026283	-4.63586	407.26413
1957	25.815329	23.447851	-6.056351	-4.616188	405.4664
1958	25.791977	23.377659	-6.052927	-4.746934	405.527557
1959	25.695383	23.148821	-6.079209	-4.917758	405.122681
1960	25.518055	22.84882	-6.113821	-5.065606	405.197357
1961	25.424212	22.856054	-6.081206	-5.07107	405.076416
1962	25.172747	22.56241	-6.173385	-5.358898	405.122131
1963	24.871893	22.458391	-6.185206	-5.698691	404.936554
1964	24.601086	22.281693	-6.240496	-5.987844	404.296204
1965	24.348709	22.127972	-6.278186	-6.29738	403.950531
1966	24.203894	22.057625	-6.318933	-6.345981	403.540161
1967	24.279387	21.980366	-6.319478	-6.271393	404.436035
1968	24.459684	22.021332	-6.296364	-6.295496	404.241699
1969	24.540581	22.037786	-6.323461	-6.265844	404.52774
1970	24.572191	21.95368	-6.327092	-6.273761	404.94635
1971	24.628826	21.955061	-6.318149	-6.185973	405.106201
1972	24.521536	21.916245	-6.328778	-6.261992	405.095734
1973	24.595381	21.965397	-6.331105	-6.1793	405.066284
1974	24.865028	22.019314	-6.33227	-6.130734	405.506958
1975	25.181046	21.950365	-6.318354	-6.073299	405.831909
1976	25.222744	22.072018	-6.316276	-5.981832	405.848755
1977	25.338522	22.205929	-6.288019	-5.903236	406.012756
1978	25.403145	22.433327	-6.205016	-5.833116	406.056763
1979	25.432152	22.508512	-6.201967	-5.800702	406.109161
1980	25.473169	22.557909	-6.202631	-5.750045	406.42746
1981	25.56683	22.457085	-6.193023	-5.705482	406.523437
1982	25.534084	22.557436	-6.156574	-5.717376	406.57254
1983	25.588249	22.53124	-6.148585	-5.749125	407.077637
1984	25.658512	22.614908	-6.109341	-5.685524	407.148987
1985	25.561874	22.68733	-6.101866	-5.661267	407.181213
1986	25.597385	22.773064	-6.075479	-5.629519	406.29007
1987	25.575941	22.71924	-6.09195	-5.645922	406.393768
1988	25.650053	22.64629	-6.095817	-5.563976	406.679657
1989	25.653326	22.637434	-6.083451	-5.522177	405.074799
1990	25.602631	22.640297	-6.08055	-5.50825	404.979309
1991	25.593611	22.558897	-6.105986	-5.497445	405.666931
1992	25.599659	22.640846	-6.091899	-5.548323	406.243744
1993	25.597923	22.585541	-6.090349	-5.664233	406.135773
1994	25.449068	22.606834	-6.042413	-5.67568	406.499268
1995	25.252394	22.423729	-6.10142	-5.819149	405.90274
1996	25.191128	22.31041	-6.116324	-5.866262	406.230072
1997	25.26524	22.1355	-6.092802	-5.907141	406.622864
1998	25.298203	22.237976	-6.055731	-5.856193	407.104736
1999	25.332438	22.121382	-6.07829	-5.938993	406.946075
2000	25.272892	22.220465	-6.079039	-5.946334	407.718658
2001	25.273115	22.180763	-6.058617	-6.039505	407.482056
2002	25.331654	22.203941	-6.072181	-6.111446	407.096252
2003	25.378963	22.178757	-6.079278	-6.109767	407.46933
2004	25.486954	22.138508	-6.075531	-6.155875	406.43515
2005	25.481148	22.376972	-6.04206	-6.114025	406.125031
2006	25.494884	22.351061	-6.060379	-6.175226	406.497253
2007	25.452841	22.299833	-6.088152	-6.278803	406.989929
2008	25.354664	22.193821	-6.099087	-6.324588	406.612793
2009	25.282156	21.978712	-6.12215	-6.42016	406.855072
2010	25.255554	22.192465	-6.163238	-6.359106	406.723236
2011	25.257189	22.266388	-6.11101	-6.41873	406.42334
2012	25.331165	22.180439	-6.066281	-6.53188	406.673645
2013	25.330946	22.190798	-6.011673	-6.678824	406.240021
2014	25.254892	22.145535	-6.034651	-6.583429	406.378174
2015	25.24626	22.021271	-5.978101	-6.447652	406.29715
2016	25.365713	21.867002	-5.939658	-6.391289	405.878326
2017	25.299406	21.722088	-5.958717	-6.444398	405.716766
2018	25.296751	21.629498	-6.000551	-6.354958	405.187805
2019	25.459509	21.534704	-5.940817	-6.528691	405.040009
2020	25.698717	21.510321	-5.993073	-6.639291	404.711853
2021	25.761946	21.58474	-5.974184	-6.624148	404.568329
2022	25.813013	21.778219	-5.938533	-6.362742	404.587677
2023	25.769562	21.872658	-5.925697	-6.792985	403.852783
2024	25.655443	22.016958	-5.893549	-6.745049	403.321991
2025	25.633301	21.931299	-5.863554	-6.540107	403.247681
2026	25.908096	21.960293	-5.810138	-6.455436	403.070099
2027	26.313787	22.102177	-5.743956	-6.412379	403.645203
2028	26.793922	22.691797	-5.659004	-6.528916	403.608246
2029	27.127125	23.342632	-5.607002	-6.569046	404.203857
2030	27.670872	24.294441	-5.599013	-6.597934	404.571777
2031	28.78846	26.007158	-5.560496	-6.372188	404.563538
2032	30.001562	27.742773	-5.493221	-6.0532	405.743103
2033	31.069962	29.161083	-5.455169	-6.012832	406.352844
2034	31.779543	30.415979	-5.436347	-5.847168	404.326447
2035	32.400677	31.720953	-5.296353	-5.629849	404.819763
2036	32.854916	32.666767	-5.243448	-5.632568	404.767273
2037	33.281406	33.713924	-5.205771	-5.458933	404.398651
2038	33.794632	34.672005	-5.179965	-5.330844	403.786835
2039	34.353374	35.663784	-5.095484	-5.400054	403.67453
2040	34.935745	36.558163	-5.033243	-5.276032	405.100159
2041	35.414463	37.497284	-4.953068	-4.903587	404.404022
2042	35.896961	38.288437	-4.948503	-4.9406	404.560425
2043	36.65984	39.033611	-4.901822	-4.741935	404.437012
2044	37.158859	39.783279	-4.849746	-4.754803	403.921417
2045	37.57489	40.491482	-4.75356	-4.66216	403.740875
2046	38.02494	41.173519	-4.691372	-4.714213	403.375458
2047	38.602924	41.904804	-4.598678	-4.343761	403.678131
2048	39.126797	42.504154	-4.573141	-4.549821	404.193024
2049	39.182549	43.227985	-4.524176	-4.471356	404.119995
2050	39.60836	43.980953	-4.401094	-4.283141	404.317993
2051	40.116714	44.607685	-4.375409	-4.006081	404.791107
2052	40.468052	45.259457	-4.333159	-4.114359	405.626343
2053	40.816109	45.917683	-4.328312	-3.84597	405.071442
2054	40.985012	46.498325	-4.23291	-4.071795	404.916595
2055	41.285954	47.022522	-4.194586	-4.09329	404.650085
2056	41.42033	47.644112	-4.132577	-4.226984	404.636536
2057	41.704205	48.092133	-4.125721	-4.460915	403.327179
2058	41.989716	48.620735	-4.07096	-4.561768	403.444672
2059	42.018929	49.085983	-4.030217	-4.984903	404.103302
2060	42.081055	49.557632	-4.058341	-5.077552	403.902802
2061	42.492687	49.958046	-4.117988	-4.899891	405.318542
2062	42.910389	50.351013	-4.1418	-5.004338	403.579132
2063	42.88813	50.918335	-4.129076	-5.294172	403.281464
2064	43.153042	51.276581	-4.165679	-5.049586	402.37384
2065	43.540569	51.686069	-4.174912	-4.327478	404.547272
2066	43.873142	52.133514	-4.157845	-4.64976	404.652374
2067	44.176876	52.719536	-4.087465	-4.502408	405.241058
2068	44.275227	53.077862	-4.079287	-4.579624	405.900452
2069	44.229733	53.49482	-4.083326	-4.950582	406.269806
2070	44.570156	53.83984	-4.067434	-4.495236	406.111633
2071	45.011688	54.253185	-4.078659	-4.519662	405.658173
2072	45.306202	54.629292	-4.069016	-4.515996	405.686523
2073	45.048824	54.93824	-4.097497	-4.713174	404.855377
2074	44.964733	55.351173	-4.093375	-4.852386	405.000641
2075	45.247299	55.577038	-4.133215	-4.99824	405.530975
2076	45.616714	55.745766	-4.246707	-5.088805	406.006714
2077	45.838539	56.178417	-4.245202	-4.803728	405.374054
2078	45.563808	56.100842	-4.342075	-5.30303	405.372955
2079	45.258221	55.473461	-4.439402	-5.199247	405.244263
2080	44.568726	54.627365	-4.548363	-5.21393	405.85083
2081	44.076496	53.835938	-4.592992	-5.354273	406.050049
2082	43.284485	53.144485	-4.637037	-5.374466	406.222443
2083	43.153656	52.713448	-4.66584	-5.142868	404.875092
2084	42.950779	52.351398	-4.716752	-4.775788	404.963989
2085	42.742908	52.179516	-4.70528	-4.390086	404.217041
2086	42.325123	51.906139	-4.669689	-4.703142	404.38028
2087	41.867222	51.299915	-4.633255	-4.917605	405.132629
2088	41.078968	50.451073	-4.553149	-5.412927	405.48288
2089	40.238728	49.290165	-4.644043	-6.008772	406.013519
2090	39.366653	48.525677	-4.672619	-7.924367	407.529175
2091	38.31311	48.068733	-4.691713	-7.812818	407.925873
2092	37.638416	47.215019	-4.846169	-8.224644	408.207123
2093	37.44614	46.705688	-4.994545	-8.095283	407.550781
2094	37.180878	46.251888	-5.153547	-8.129889	406.854828
2095	36.611633	45.659664	-5.375965	-8.776788	407.157898
2096	36.094341	45.076218	-5.670518	-8.730253	407.559509
2097	35.377811	44.684586	-5.958261	-9.571962	407.604889
2098	35.069363	44.18454	-6.205254	-9.012423	407.869812
2099	34.309315	43.680653	-6.421182	-9.493283	408.039093
2100	33.883163	43.209484	-6.292276	-9.025998	407.934235
2101	33.871357	42.663837	-5.676808	-10.19447	407.585449
2102	33.129234	42.241501	-5.637576	-9.778996	407.454071
2103	33.014294	41.711548	-5.609965	-9.484903	406.567688
2104	33.05233	41.334797	-5.572424	-9.179909	406.881439
2105	33.101475	41.020248	-5.532891	-8.177752	406.909027
2106	33.17432	40.614681	-5.479829	-8.052162	407.361786
2107	32.582634	40.238876	-5.436739	-7.972775	407.064758
2108	32.262959	39.791779	-5.403712	-8.101188	406.601013
2109	32.387318	39.390312	-5.408175	-8.053188	406.578339
2110	31.911232	39.051556	-5.381263	-7.768504	406.464111
2111	32.036339	38.682796	-5.344727	-7.931743	406.170135
2112	32.069057	38.374599	-5.335886	-7.730889	406.280701
2113	32.000587	38.05666	-5.317814	-7.095811	405.219208
2114	32.296227	37.684124	-5.332452	-7.237844	405.285248
2115	32.722778	37.423782	-5.30584	-6.874671	404.92157
2116	32.347336	37.184898	-5.292691	-6.564209	405.383118
2117	32.597126	36.972088	-5.256189	-5.667248	404.686646
2118	32.635849	36.588249	-5.305967	-4.901148	405.234406
2119	32.771584	36.304379	-5.264637	-4.533459	404.725525
2120	32.702564	35.891853	-5.271433	-4.341121	403.983826
2121	32.656204	35.6917	-5.288841	-4.364678	404.199677
2122	32.700665	35.454807	-5.259143	-4.317029	403.209229
2123	32.920204	35.562271	-5.2025	-4.148529	405.408478
2124	33.211029	36.073757	-5.159594	-4.063176	404.717377
2125	33.563988	36.372845	-5.22357	-3.952495	404.41629
2126	33.955795	37.162842	-5.186557	-3.872441	404.481812
2127	34.837299	38.759468	-5.166339	-3.5917	404.212402
2128	35.743748	40.098354	-5.15382	-3.361771	405.579346
2129	36.528137	41.337986	-5.126738	-3.169842	403.944458
2130	37.137951	42.386269	-5.146989	-3.152832	403.259033
2131	37.712963	43.279984	-5.141454	-2.937017	403.456665
2132	38.232422	44.046047	-5.148148	-2.920955	403.775024
2133	38.718975	44.806149	-5.173646	-2.757165	403.411072
2134	39.15366	45.613228	-5.132426	-2.734102	402.520081
2135	39.547901	46.42009	-5.094979	-2.580937	402.530365
2136	40.067352	47.087955	-5.085756	-2.498774	402.817596
2137	40.454514	47.769226	-5.021967	-2.375148	404.183624
2138	40.865112	48.437588	-4.840565	-2.401072	404.116089
2139	41.153816	49.085712	-4.558105	-2.327384	403.779449
2140	41.62038	49.829414	-4.261424	-2.17305	404.115143
2141	41.896912	50.367901	-4.023267	-2.131864	404.252991
2142	42.319386	50.930332	-3.826126	-2.186813	403.545959
2143	42.665985	51.570805	-3.599997	-2.086224	403.964539
2144	43.014408	52.090836	-3.399516	-2.028968	404.659149
2145	43.189831	52.635296	-3.176213	-2.021882	404.717346
2146	43.520206	53.100422	-2.981082	-1.993198	404.774719
2147	43.856998	53.555172	-2.812988	-1.818191	404.457245
2148	44.061504	54.121471	-2.555783	-1.862112	403.44455
2149	44.460114	54.573326	-2.419962	-1.672551	404.069946
2150	44.755791	55.059383	-2.265284	-1.538739	403.567871
2151	44.721134	55.159138	-2.103044	-1.975485	403.513062
2152	44.99305	55.59547	-1.970731	-1.897898	404.380188
2153	45.181282	55.769138	-1.911218	-2.205345	404.7435
2154	45.234291	56.223103	-1.799072	-2.152185	404.646484
2155	45.272568	56.555973	-1.740958	-2.33917	404.925507
2156	45.45845	56.872189	-1.663983	-2.002157	405.054779
2157	45.870022	57.344025	-1.621622	-2.02815	405.028442
2158	46.404793	57.939041	-1.593841	-1.898835	404.286987
2159	46.649525	58.439899	-1.517993	-1.698219	403.384888
2160	46.765507	58.792881	-1.448259	-1.999158	402.468445
2161	46.969463	58.900955	-1.389751	-2.092109	401.957947
2162	47.176788	59.022587	-1.35565	-1.834263	401.936951
2163	48.027317	59.493401	-1.278389	-1.5594	402.108063
2164	47.987045	58.754002	-1.22998	-1.64997	402.730438
2165	47.217621	57.735779	-1.104668	-1.502595	402.891205
2166	47.083317	57.320156	-1.017408	-1.3223	403.110596
2167	46.987728	57.072498	-0.934201	-0.869476	403.144897
2168	46.886654	56.734112	-0.818039	-0.878064	403.475128
2169	46.758537	56.340469	-0.740825	-0.431113	404.047516
2170	46.836788	56.104271	-0.61909	-0.385208	404.046326
2171	46.813843	56.087345	-0.44278	-0.239763	403.646393
2172	46.670238	55.911922	-0.338935	-0.529853	403.981903
2173	46.583237	55.746502	-0.239269	-0.070437	404.647156
2174	46.173439	55.164379	-0.141636	-0.257478	404.256989
2175	45.311687	54.104382	-0.062313	-0.346305	404.0625
2176	44.78104	53.144035	0.003149	-0.873586	404.30661
2177	44.366734	52.325314	0.053376	-0.501715	404.586243
2178	44.026001	51.638695	0.118068	-0.085818	405.069122
2179	43.745453	50.759022	0.164125	-0.083808	405.37088
2180	43.300011	50.218872	0.246969	-0.533691	405.838684
2181	43.079395	49.735611	0.347741	0.539125	406.216156
2182	43.143951	48.784077	0.577518	1.712874	405.203491
2183	42.421566	47.618694	0.769088	1.240121	405.648254
2184	41.315548	47.144398	1.037564	1.477758	406.446564
2185	41.161156	46.973827	1.172585	1.300912	406.614197
2186	40.943134	46.887997	1.371088	0.862242	407.859833
2187	40.67551	46.575527	1.489502	1.150868	407.63855
2188	40.617039	46.121613	1.626294	1.788739	406.723206
2189	40.429695	45.619587	1.808914	1.456408	406.733032
2190	40.081932	45.078037	1.897665	1.440634	406.821228
2191	39.80022	44.56921	1.990444	1.393912	407.152466
2192	39.619331	44.181522	2.057333	1.374699	407.031708
2193	39.477982	43.770561	2.137864	1.499007	406.614319
2194	39.221699	43.518906	2.189629	1.471191	406.991974
2195	39.09087	43.05315	2.202625	1.521507	406.715393
2196	38.962101	42.899464	2.27103	1.489809	406.727692
2197	38.855972	42.719692	2.306354	1.435496	406.996735
2198	38.759258	42.547615	2.339997	1.267953	406.875305
2199	38.559921	42.322731	2.344221	1.098797	406.71701
2200	38.305107	42.124943	2.294434	0.698554	406.822174
2201	37.98341	41.883648	2.245942	0.448613	407.919586
2202	37.672283	41.576126	2.178013	0.434184	407.778351
2203	37.605545	41.433216	2.083428	0.563721	407.485413
2204	37.511986	41.146008	2.06413	0.943933	407.583405
2205	37.478672	40.857712	2.01943	0.958109	407.000732
2206	37.359085	40.686577	2.065714	1.125931	407.028198
2207	37.265163	40.412537	2.021343	0.815776	406.881348
2208	37.049564	40.253429	2.028207	0.716592	406.685944
2209	36.868687	40.036098	1.995774	0.633233	406.23645
2210	36.798908	39.772964	1.928921	0.617273	406.503082
2211	36.821171	39.681465	1.932958	1.063113	406.291016
2212	36.752239	39.48402	1.980974	0.981729	405.715027
2213	36.462212	39.21088	1.959203	1.038254	404.740021
2214	36.335152	38.930771	1.988349	1.304676	405.190491
2215	36.315517	38.668736	2.05425	1.593131	405.498047
2216	36.372646	38.473198	2.116183	1.704238	405.139954
2217	36.280109	38.359863	2.190685	1.680068	404.793793
2218	36.359581	38.320972	2.288355	1.662463	404.169617
2219	36.541687	38.545952	2.342143	1.609347	404.869049
2220	36.843513	39.070641	2.371849	1.426122	403.632538
2221	36.95982	39.512974	2.361527	0.889035	402.543335
2222	37.240719	40.329269	2.27827	0.686018	402.642975
2223	38.005398	41.88105	2.213067	0.543571	403.708893
2224	38.747086	43.284439	2.11775	0.50557	404.126038
2225	39.293049	44.453659	2.029706	0.838975	404.684052
2226	40.160229	46.256786	2.032593	0.721191	404.48941
2227	40.489422	46.484158	1.94299	0.892152	404.592102
2228	41.076683	47.36908	1.930832	0.907344	404.537445
2229	41.373322	48.139126	1.852017	0.951342	404.604248
2230	41.813389	48.788906	1.846839	1.5537	404.226196
2231	42.567513	49.570026	1.890222	1.843585	403.918274
2232	43.240067	50.364716	1.904701	2.143672	404.818329
2233	43.722458	50.954155	1.943229	2.181607	405.067596
2234	44.14817	51.599472	1.977993	1.927252	405.012939
2235	44.358871	52.077744	1.986016	1.94311	405.073303
2236	44.897949	52.571503	2.000477	2.170024	404.682587
2237	45.388817	53.075512	2.075599	2.655492	405.035736
2238	46.011215	53.572792	2.13572	2.379923	404.581818
2239	46.098377	54.207172	2.255666	2.234256	404.405518
2240	46.505161	54.732151	2.352993	2.049992	404.291687
2241	46.68668	55.292068	2.41083	1.85589	404.310516
2242	46.887131	55.756897	2.387417	1.83994	404.7099
2243	47.171364	56.377228	2.438295	1.82134	405.436951
2244	47.507038	56.776093	2.395576	1.544945	404.984467
2245	47.841915	57.30275	2.392831	1.558442	405.124603
2246	47.938351	57.660828	2.31489	1.371548	405.231842
2247	48.075672	57.952908	2.234119	1.321317	404.731598
2248	48.334698	58.329311	2.21959	1.120549	405.355865
2249	48.627312	58.649441	2.135018	1.436313	405.014313
2250	48.930389	59.18507	2.19011	1.386736	405.418365
2251	49.055218	59.514782	2.2123	1.882966	404.568054
2252	49.108772	59.82143	2.310922	1.952665	405.078156
2253	49.17239	59.862667	2.364559	1.670989	405.511597
2254	49.16716	60.233833	2.461835	1.526736	404.559692
2255	49.387009	60.574005	2.473313	1.576744	403.64978
2256	49.470608	60.864914	2.546387	1.38141	402.381134
2257	49.663208	61.06538	2.505099	0.906954	402.077087
2258	50.050777	61.265179	2.508812	0.879224	401.599426
2259	50.316742	61.384361	2.459843	0.637645	401.221161
2260	50.580849	61.574265	2.415896	0.521104	401.646362
2261	51.085033	61.526096	2.348326	0.552496	401.867096
2262	50.341129	60.200344	2.272682	0.54989	401.71521
2263	49.698792	59.194363	2.228112	0.24212	401.366974
2264	49.389225	58.601559	2.140165	0.353737	401.278259
2265	49.128139	58.313885	2.055596	0.287376	401.646027
2266	48.828754	57.959007	1.923777	0.033771	402.356384
2267	48.597931	57.602711	1.81878	0.15694	402.311157
2268	48.441799	57.335838	1.754298	0.035253	403.121918
2269	48.214867	57.060497	1.661127	-0.054069	404.115723
2270	47.500759	56.286446	1.587135	-0.218898	404.310181
2271	46.542732	55.070934	1.437769	-0.424636	404.308472
2272	45.844875	53.996151	1.342149	-0.289142	403.695618
2273	45.323223	53.038795	1.211948	-0.61105	403.782715
2274	44.718075	52.225021	1.091558	-0.654876	403.928314
2275	44.245346	51.454266	0.983819	-0.81937	405.01944
2276	43.782928	50.775784	0.89222	-0.813948	405.294952
2277	43.381901	50.011955	0.765324	-0.90131	404.98642
2278	42.459526	49.541451	0.674487	-1.012042	403.931763
2279	41.841026	49.248909	0.566962	-1.118164	404.532043
2280	41.712223	48.715744	0.457196	-1.512593	405.912384
2281	41.280556	48.164467	0.35636	-1.672448	405.845306
2282	41.02375	47.573425	0.264143	-1.73823	406.177338
2283	40.777622	46.964256	0.130195	-1.724501	406.496765
2284	40.558575	46.4753	0.035325	-1.927886	406.874115
2285	40.061474	45.948883	-0.059179	-1.957803	407.477325
2286	39.881504	45.439289	-0.168224	-2.181788	407.52652
2287	39.661674	44.972858	-0.260646	-2.135254	406.251038
2288	39.412422	44.525028	-0.318292	-2.213194	406.309265
2289	39.083576	44.065186	-0.386111	-2.017385	406.137482
2290	38.843361	43.697578	-0.508306	-2.178859	406.667694
2291	38.920639	43.345867	-0.586642	-2.121593	406.657288
2292	38.631386	42.868725	-0.671656	-2.316204	406.408936
2293	38.169144	42.461834	-0.753123	-2.328596	406.069
2294	38.029766	42.082203	-0.837096	-2.487668	406.296753
2295	37.798714	41.634506	-0.914545	-2.59668	406.402527
2296	37.454117	41.251465	-1.044114	-2.588126	406.650543
2297	37.272171	40.915493	-1.103186	-2.683702	406.350433
2298	37.059959	40.508202	-1.230543	-2.811909	406.203217
2299	36.911621	40.195393	-1.348514	-2.905302	406.449799
2300	36.593475	39.804058	-1.440564	-3.004647	406.647308
2301	36.431545	39.514122	-1.579618	-2.986754	406.242554
2302	36.187328	39.252769	-1.68289	-3.074065	406.116089
2303	36.024952	39.012741	-1.813125	-3.222917	406.099243
